train_number,journey_date,scheduled_travel_hours,distance_km,zone_congestion_index,monsoon_flag,fog_risk,coach_count,loco_age_years,actual_delay_minutes,delayed_gt_15min
16229,2025-07-04 16:12:57.677767776,23.119359964120402,1334.6311410581743,1.7794265838126917,0,1,21,3.9342148462459186,0.0,0
14711,2025-07-04 17:05:22.952295228,40.53863746560141,2176.194148243575,0.9654150784630706,0,0,21,14.763757367671008,0.0,0
19010,2025-07-04 17:57:48.226822682,12.476968187568797,307.2557015446143,1.2201532205227745,1,0,15,4.43364457174756,70.29137340021074,1
20531,2025-07-04 18:50:13.501350134,16.6031097497477,585.6159487640116,1.1635332988287796,0,0,19,3.0411059985719815,48.287207457569075,1
13504,2025-07-04 19:42:38.775877586,23.429664231330552,2649.609478827234,1.387212680819832,0,0,15,19.735504447065455,0.0,0
20531,2025-07-04 20:35:04.050405040,29.447090314371337,2637.2925303580414,0.806211944625256,0,0,19,20.902653103168003,0.0,0
19485,2025-07-04 21:27:29.324932492,46.65479507599472,445.67611155339074,1.592453832929657,0,0,17,13.86591863483861,102.94644915184621,1
15738,2025-07-04 22:19:54.599459946,35.64186928607954,773.8663619333385,1.7351380388681323,0,0,20,14.253894698274435,37.92814368533745,1
21363,2025-07-04 23:12:19.873987398,25.817054079214046,1300.7337947438764,1.452707952699948,0,0,22,12.278540635514673,0.09605301131620081,0
21775,2025-07-05 00:04:45.148514850,24.27557255410267,2848.5435817175708,1.650580274240103,1,1,16,13.232695226178068,10.119269443558592,0
13661,2025-07-05 00:57:10.423042304,33.52790833728781,1155.4363491109946,0.9822608598739222,0,0,20,19.898620076234025,0.0,0
12301,2025-07-05 01:49:35.697569756,34.95223383422021,2212.9025960467125,1.1427752938715543,0,0,18,1.942987387668449,0.0,0
19100,2025-07-05 02:42:00.972097208,34.08998424625173,1875.4864605565945,1.0703511692130094,1,0,16,13.215503827793018,14.925348811083651,0
20531,2025-07-05 03:34:26.246624662,25.990461910558743,1427.6763291742986,1.101621726556573,1,0,22,4.439214537358639,0.0,0
19336,2025-07-05 04:26:51.521152114,33.44372755312729,2824.061968107813,0.7795597780775114,0,0,22,7.826699473469502,52.37061555129142,1
12603,2025-07-05 05:19:16.795679568,30.675154483082576,2874.4676001882126,1.678451160360481,0,0,15,24.19709019677161,42.401013587868924,1
15908,2025-07-05 06:11:42.070207020,19.565776490334088,1240.84220990061,0.6228433132019122,0,0,23,7.805391633319751,0.0,0
13227,2025-07-05 07:04:07.344734472,13.61274142725232,1257.036061875703,1.4376930614749863,1,1,20,9.87969991603431,0.0,0
12302,2025-07-05 07:56:32.619261926,25.167121984199888,1403.0472044939447,0.5665802358369658,1,0,21,14.009987277505576,37.22977643840416,1
20587,2025-07-05 08:48:57.893789378,16.951291614488095,1859.826794482061,1.4083606656373888,1,0,20,5.846204685459594,0.0,0
20648,2025-07-05 09:41:23.168316830,30.39101783690754,440.456077886658,1.1558774206983997,0,0,17,1.0834662216800357,22.732896595357115,1
14840,2025-07-05 10:33:48.442844284,5.416597549797389,2642.0925046492202,1.5330843319661123,0,0,23,18.307539871934964,62.83641204559733,1
20531,2025-07-05 11:26:13.717371736,24.517571875029358,1364.9240572501792,0.6597027519666301,0,0,18,1.9594857880040495,0.0,0
12626,2025-07-05 12:18:38.991899190,7.279619830947891,1625.5666926413373,0.561845511803567,1,0,22,18.94550981413433,0.0,0
12952,2025-07-05 13:11:04.266426642,18.130786172044367,1178.1436040247227,1.507884089438234,0,0,17,9.29075905485119,15.204949100964772,1
15738,2025-07-05 14:03:29.540954094,39.885475698546436,1831.0672309664346,0.9110768745522934,0,0,16,12.832561861466486,35.422918197671805,1
13858,2025-07-05 14:55:54.815481548,43.16941455672759,1428.7018041118451,1.7726665016293621,0,0,21,21.701471953978636,0.0,0
18841,2025-07-05 15:48:20.090009000,18.657901234693774,1607.5845735230619,1.1418249361033428,0,0,17,4.053215183400451,45.71114232805458,1
15911,2025-07-05 16:40:45.364536452,39.43114157671564,1290.9801382669984,1.4305015921898008,0,0,21,9.102874185015784,45.12665054768061,1
16762,2025-07-05 17:33:10.639063906,26.00724794267211,2453.7576671032516,1.2020612584238255,0,0,19,24.99569433773548,20.759751128818433,1
13227,2025-07-05 18:25:35.913591358,11.667990299888746,2644.4270618062733,1.2989456060767126,0,0,19,9.253375846977704,57.1320201898136,1
18371,2025-07-05 19:18:01.188118812,46.82617734129166,2849.229137436556,1.1438499784958038,0,0,15,17.54614665090616,0.0,0
21336,2025-07-05 20:10:26.462646264,31.89527419641726,2525.751599659596,1.118094477020593,0,0,21,6.538650025522779,51.45515367166514,1
18841,2025-07-05 21:02:51.737173716,44.826494592331734,2588.100744108594,1.3032793889632133,1,0,22,17.99203938328454,0.0,0
16880,2025-07-05 21:55:17.011701170,43.659901803363404,350.0955056497561,1.4549698080192903,0,0,16,11.811829165367936,62.91307827460776,1
21363,2025-07-05 22:47:42.286228622,8.638659196463133,1828.057033186392,1.071869206540395,0,0,23,19.56198000089271,17.058159011587744,1
21363,2025-07-05 23:40:07.560756074,14.607294557751631,2505.875895006737,0.8772675554216434,0,0,20,22.161556659182306,54.0496238682871,1
14840,2025-07-06 00:32:32.835283528,46.185086175247854,367.5964574604699,1.5114026709406376,1,0,19,12.79150642487365,20.43612564940446,1
20531,2025-07-06 01:24:58.109810980,30.030980467297972,2695.8358465302426,1.4942272005817003,0,0,16,15.365538584495196,0.0,0
19485,2025-07-06 02:17:23.384338434,9.934063138950005,1046.6816369135022,1.4860104331265624,0,0,21,20.35642594633697,26.85323936836099,1
12302,2025-07-06 03:09:48.658865886,39.31337421092374,1732.3404120958683,1.2264558015533065,0,0,20,4.348297966294544,65.07070348073489,1
19803,2025-07-06 04:02:13.933393338,17.57208656077639,2345.6997654861184,1.725590493635295,1,0,19,10.745550040339088,62.53666277253985,1
19336,2025-07-06 04:54:39.207920792,42.97828596017399,1167.3065928800693,0.5684882043128299,0,0,17,17.937981165439044,81.48137298875417,1
15908,2025-07-06 05:47:04.482448244,45.7071236049389,2609.337149118075,0.6947860098227029,0,1,22,17.429635804540215,5.087298801948908,0
20587,2025-07-06 06:39:29.756975696,11.652246973038581,1949.6620000625603,0.5502372025467395,0,0,22,16.85338585886491,35.20281385029588,1
11050,2025-07-06 07:31:55.031503150,47.33637933171065,961.7689058229469,0.6701869088373474,0,0,21,23.530809828485935,13.011573252387716,0
21336,2025-07-06 08:24:20.306030602,34.150333837126155,2696.4760747226483,1.0675421971070957,0,0,16,22.12267766535087,13.144742654106839,0
11050,2025-07-06 09:16:45.580558056,26.454423597236566,1908.5496462034655,0.665577286623756,0,0,19,22.43231902530998,0.0,0
13936,2025-07-06 10:09:10.855085508,29.94225733363668,714.2550217563739,0.7205524084146029,0,0,21,17.74099674237963,0.0,0
19209,2025-07-06 11:01:36.129612960,10.543883600376859,1301.7321364336287,0.8742777240921024,0,0,18,3.2437355309385474,46.43401965624865,1
15738,2025-07-06 11:54:01.404140414,25.259301926417983,576.0166206656708,1.5999297239153367,0,0,21,23.156987041102784,0.0,0
12814,2025-07-06 12:46:26.678667866,20.886197741293216,1364.8229564214244,1.0492441092970868,0,0,16,14.445642472247066,81.09852250561045,1
20507,2025-07-06 13:38:51.953195318,36.11516234009483,2271.503267911612,1.2640080004049348,0,0,21,23.20487976513077,56.13125075561963,1
17753,2025-07-06 14:31:17.227722772,40.30866622672717,1251.0175827635599,0.7801083149069461,1,0,21,1.4687524463933253,69.03292816320172,1
16880,2025-07-06 15:23:42.502250224,17.74327679930091,780.66194466324,1.5862976909880866,0,0,22,11.548063290366592,20.553573962498746,1
16762,2025-07-06 16:16:07.776777676,19.334240398388356,1786.8248337850032,1.284600222550181,0,0,17,19.087918626616613,14.965404897877956,0
20290,2025-07-06 17:08:33.051305130,18.382618272098924,2935.1049111766015,0.7714102110756462,0,0,16,5.8688395343302036,0.0,0
13287,2025-07-06 18:00:58.325832582,33.59561653118736,786.0878386777554,1.7325756993839472,0,1,16,8.299552411853481,27.12709693080791,1
11374,2025-07-06 18:53:23.600360036,18.40047713539267,2880.9073585580177,1.6589235878450552,0,0,17,19.86500570032809,43.99506189824271,1
19336,2025-07-06 19:45:48.874887488,13.283249527725408,508.9344787785625,1.603136998108487,0,0,16,8.255036104259688,0.0,0
21775,2025-07-06 20:38:14.149414940,32.85617067289151,2694.917237441286,1.692371264487644,0,0,16,5.61023627561007,27.44033551847513,1
13344,2025-07-06 21:30:39.423942394,41.16336676814605,1650.4454121267577,1.0003567768229569,0,0,23,11.1006457868783,56.349117782631986,1
21336,2025-07-06 22:23:04.698469846,8.543490662028834,436.8770291385397,1.6448422673161667,0,0,21,19.102185140726426,39.3333403327553,1
20648,2025-07-06 23:15:29.972997298,40.268068089970335,1163.3778882553834,1.1677116061386403,0,0,19,24.93499136878401,0.0,0
13287,2025-07-07 00:07:55.247524752,14.605997572418975,538.9839378783927,1.4268670904233711,0,0,18,3.410944811677088,15.161477467620283,1
18371,2025-07-07 01:00:20.522052204,9.40063937233251,2647.7309450467474,1.0427721449935463,0,0,17,18.71347110391124,0.0,0
20537,2025-07-07 01:52:45.796579658,5.970682070698842,766.260373746224,1.5245062635695796,0,0,19,16.57572120821337,73.84959920769367,1
12603,2025-07-07 02:45:11.071107110,40.79449354528439,863.2745119196162,1.2401588321962018,0,0,18,10.09899959864141,10.93888283140283,0
12626,2025-07-07 03:37:36.345634562,7.143840982873911,1482.8022768058106,1.2960244201543234,0,0,19,16.56364944267178,53.12934671755285,1
13227,2025-07-07 04:30:01.620162016,31.468655489996067,2078.537064696462,1.6525586508458434,0,0,17,1.3286419128369715,0.0,0
21775,2025-07-07 05:22:26.894689468,21.703963449883947,2331.641489466023,0.9730344419781445,0,0,20,6.831930691772453,15.785696308118332,1
12301,2025-07-07 06:14:52.169216920,12.141814769469471,2798.6799916413142,0.9390769722385219,0,0,20,7.068156014040338,0.0,0
20290,2025-07-07 07:07:17.443744374,22.68334783048288,903.9664328864632,0.5399537477721206,1,0,20,20.248488110786923,67.99473611306459,1
11928,2025-07-07 07:59:42.718271826,35.33336278870276,1984.5483247666284,0.6938864348742606,0,0,23,21.925845324284182,15.630575662052989,1
20737,2025-07-07 08:52:07.992799280,37.069835004910225,1709.5137294803737,0.5170132241644492,0,1,18,9.920259389523892,61.21498429707788,1
21540,2025-07-07 09:44:33.267326732,46.5883281762225,1412.2350884721475,0.9703773864074065,0,0,17,2.5494155083120917,22.486395054703234,1
19336,2025-07-07 10:36:58.541854184,40.81451620427568,813.8336541362977,1.295815357841604,1,1,23,1.0143412098679718,89.15541162146415,1
12000,2025-07-07 11:29:23.816381638,33.54400721910066,2288.5310692311973,0.8534391112080035,0,0,17,20.71731436554636,105.23553940018897,1
14711,2025-07-07 12:21:49.090909090,18.997857306759933,1843.622830776564,1.2990361075839196,0,0,15,16.550151892266687,26.875866152538563,1
20648,2025-07-07 13:14:14.365436542,20.626299157993763,454.7192352792171,0.5533944971063929,0,0,23,22.692435524463182,38.90797253384534,1
18841,2025-07-07 14:06:39.639963996,24.794546998270953,504.65589466244893,1.3860522293990156,0,0,17,22.302601054999627,8.94744538698349,0
16762,2025-07-07 14:59:04.914491448,39.556846308459704,1208.0835058255154,1.0132793802069902,0,0,19,17.871276964283027,67.26111737251864,1
20648,2025-07-07 15:51:30.189018902,12.50002313826058,1915.3467073049228,1.080323705676871,0,0,19,14.26862514021267,95.05908181724246,1
15738,2025-07-07 16:43:55.463546354,41.277309707811554,2976.1563760538484,1.5209122812248992,0,0,20,4.151379673474421,0.0,0
19336,2025-07-07 17:36:20.738073806,24.590773827322508,2388.4521484288157,1.6285396806240942,0,0,21,20.026297463660235,140.05236061925024,1
17753,2025-07-07 18:28:46.012601260,28.238436279635124,412.161830045477,1.4390824126589292,1,0,17,14.85810306997476,0.0,0
12625,2025-07-07 19:21:11.287128712,10.985864528748388,2526.629274250385,1.4866327939317099,1,0,16,22.82888568830399,15.138829243278003,1
12302,2025-07-07 20:13:36.561656164,47.703020007624545,2320.1047924946693,1.3755366309460684,0,0,17,7.603114439018953,0.0,0
13287,2025-07-07 21:06:01.836183618,35.01442125068438,2677.5503658252023,0.5678421862220535,0,0,17,21.9224939126236,0.0,0
21775,2025-07-07 21:58:27.110711070,12.266837525712392,1993.9481664236105,0.5075732333691942,0,0,15,16.103266873986673,56.98931543309391,1
21019,2025-07-07 22:50:52.385238524,42.618561613984205,1019.041959979588,0.90130178827151,0,0,23,18.062610074375506,31.460871509099434,1
20290,2025-07-07 23:43:17.659765976,32.89310289907148,1610.2599286793316,0.5593638304726418,0,1,23,4.956063946343651,0.0,0
13504,2025-07-08 00:35:42.934293428,39.164529207271656,2420.1411557339734,1.2925456213467792,0,0,21,15.008460487428708,0.0,0
13287,2025-07-08 01:28:08.208820882,11.61838938756537,2220.507742399389,1.074184895300839,1,1,23,10.330106243150663,17.889008592787032,1
19010,2025-07-08 02:20:33.483348334,47.43777199043872,765.7462163211624,0.6531697035089915,0,0,15,13.279228945425935,0.0,0
21336,2025-07-08 03:12:58.757875786,37.48002424693437,931.9380677228401,1.0664375864813866,0,0,21,7.253694522204201,73.4461100905076,1
18371,2025-07-08 04:05:24.032403240,34.39783861076448,1389.9078887688868,1.4767068889320614,0,0,15,12.632903060910023,0.0,0
19336,2025-07-08 04:57:49.306930692,43.728789404091756,2856.0596354218924,1.0258690255129048,0,0,19,11.335634764491184,42.43444196014674,1
12626,2025-07-08 05:50:14.581458146,38.096807833094246,1195.3443874407317,1.5879644383279072,0,1,16,4.444784167899955,86.69670644265986,1
19336,2025-07-08 06:42:39.855985598,9.786888755222625,385.72110116579177,0.8586044724515611,1,0,23,2.9205139689298845,0.0,0
12441,2025-07-08 07:35:05.130513050,25.39830261078074,391.2227614082853,0.605468825188075,0,0,22,8.409045899367506,0.0,0
12952,2025-07-08 08:27:30.405040504,41.25827822502387,1567.3772127131074,1.1378215007304684,0,0,18,6.759954417774579,16.797421284857027,1
12000,2025-07-08 09:19:55.679567956,14.483821040935908,1698.3731268999538,1.1150871758257215,0,0,18,9.531177107070864,0.0,0
12575,2025-07-08 10:12:20.954095408,40.98882496720858,1962.0327490226202,1.462454868835095,0,0,22,20.137633526932653,0.0,0
21363,2025-07-08 11:04:46.228622862,26.773542800217232,1250.3945656980713,0.6910489843336682,0,0,16,2.035893906249661,5.147148740105097,0
12000,2025-07-08 11:57:11.503150314,36.020196216401374,1177.3449208050274,1.3792068822026051,0,0,23,19.220078746922105,53.658609134392,1
21363,2025-07-08 12:49:36.777677766,42.915551247447866,1465.9052873512776,0.7964548738945055,0,1,19,9.337537085771734,0.0,0
20531,2025-07-08 13:42:02.052205220,16.658270329730655,540.7954108375816,1.2266691048869673,0,1,21,17.517559769991532,21.853001101927063,1
20537,2025-07-08 14:34:27.326732672,21.571690786083003,2257.3212506928257,1.0843991302770841,0,0,22,4.596676250971355,41.24926017437781,1
19485,2025-07-08 15:26:52.601260126,13.844349807469918,2285.2080689456843,1.1428673369952063,0,0,18,18.145027315037094,0.0,0
19803,2025-07-08 16:19:17.875787578,37.35812191328917,870.3681827906037,1.3655714407033295,0,0,17,6.591703951493194,18.565704590888654,1
13661,2025-07-08 17:11:43.150315030,32.54823530996289,535.594525406363,1.7121633445153839,0,0,20,7.94790234422043,29.984389397817818,1
18371,2025-07-08 18:04:08.424842484,14.363794128342212,628.2288956613781,1.4723789012276174,0,0,16,14.365513480244225,45.02501625455426,1
12747,2025-07-08 18:56:33.699369936,33.6960142185561,2776.7818291386047,0.8725761623130148,0,0,22,12.35412170763961,28.256985389844875,1
12302,2025-07-08 19:48:58.973897388,10.248606954839692,2365.232637615681,0.6946175319245944,0,0,22,16.750591869636494,17.544995310771778,1
20648,2025-07-08 20:41:24.248424842,14.508453890591966,1775.8852645240745,1.4702211358645108,0,0,17,18.17247788841481,0.0,0
20991,2025-07-08 21:33:49.522952294,32.622584787274484,1603.101208044531,1.517738110603323,0,0,16,6.325994402157916,0.0,0
12951,2025-07-08 22:26:14.797479748,41.24399169979223,1519.8761467273541,1.0651259276739564,0,0,15,14.847479461225298,0.0,0
11233,2025-07-08 23:18:40.072007200,27.25380326349467,2144.3659558157524,0.6130039151215695,0,1,15,7.439393896706008,28.043715972561255,1
19100,2025-07-09 00:11:05.346534652,31.37123095624805,1550.7531034924175,1.2043574117125653,1,1,15,21.97259451903321,0.0,0
18371,2025-07-09 01:03:30.621062106,26.20752795340138,403.5297974307841,1.0302381100835798,0,0,20,22.121891483318294,0.0,0
15908,2025-07-09 01:55:55.895589558,8.24848064497379,2161.542197382245,1.5522157217615968,0,0,20,6.4702492243741965,80.56423658468478,1
12301,2025-07-09 02:48:21.170117010,22.884679778693776,2094.160834319956,0.6867508570121337,0,1,22,16.88749594544729,48.93827484163962,1
19485,2025-07-09 03:40:46.444644464,28.31044770713796,2300.766135373295,1.508345252518209,1,0,16,13.943682457850308,0.0,0
12952,2025-07-09 04:33:11.719171916,36.172073949055225,505.7673584848621,0.9168375405562199,0,0,18,24.570747557054386,0.0,0
11050,2025-07-09 05:25:36.993699370,29.363849747253322,484.4612864195037,1.6447525653334893,1,0,22,12.862111297498217,93.43267909032932,1
11928,2025-07-09 06:18:02.268226822,32.99741423008226,2957.043450497215,0.5880777900659425,1,0,18,6.710156967582335,0.0,0
12625,2025-07-09 07:10:27.542754274,11.114226752448795,1399.3443956867225,0.9094809711305036,0,0,22,5.201018246704851,59.36858551248577,1
11050,2025-07-09 08:02:52.817281728,31.092487553829685,2569.539423156708,1.5944149932064726,0,0,15,22.292146150060713,50.47947903533553,1
11374,2025-07-09 08:55:18.091809180,23.435171818534062,1632.8521419403692,1.6282595995501252,1,0,15,9.507526301362692,61.15472772504536,1
13936,2025-07-09 09:47:43.366336632,39.01660560252582,2918.360362866837,1.1833561000238206,0,0,16,7.348738463079147,0.0,0
19485,2025-07-09 10:40:08.640864086,27.147232541140106,2456.078719039098,0.8222216958570905,0,0,22,14.936521234852862,38.158072584464264,1
11233,2025-07-09 11:32:33.915391538,38.50709144008537,1440.1864152769288,1.6959713940792807,0,0,20,7.022533810379071,3.373467521437533,0
20587,2025-07-09 12:24:59.189918992,33.25217543017419,1388.9984661262258,1.2647744761903459,1,1,22,12.999451209877604,8.376176081756533,0
16880,2025-07-09 13:17:24.464446444,15.863230584139389,2823.054080536894,1.6035101578174102,0,0,21,12.036690271545602,2.1118063436280927,0
15911,2025-07-09 14:09:49.738973896,31.994293486553268,614.2507889610301,0.8140335126046854,0,0,21,1.6325642140676209,0.0,0
12626,2025-07-09 15:02:15.013501350,14.592189406986794,1644.4465384226041,0.8185770641645833,0,1,16,14.798263553091967,9.340608423948124,0
15911,2025-07-09 15:54:40.288028802,19.29012597979169,995.7736077238842,0.7501531711191657,0,0,21,8.313327634250259,0.0,0
11928,2025-07-09 16:47:05.562556254,39.29140373893727,1474.5025133459899,1.2105066585312594,0,0,21,6.964481683680988,53.01930001645757,1
12301,2025-07-09 17:39:30.837083708,10.643862849327974,1061.2119221063242,0.5778680364412841,0,0,15,8.72800388848876,43.19543843903168,1
12626,2025-07-09 18:31:56.111611160,11.208315361397673,2391.597374438835,0.6654583220330785,0,0,21,20.631451671797443,3.5679273025989033,0
16762,2025-07-09 19:24:21.386138614,28.639006266443676,2350.5761627667166,1.3671547356563556,0,0,15,8.126476557531966,29.715551477430488,1
12951,2025-07-09 20:16:46.660666066,6.773744296561808,2510.765091612362,0.691793947366956,0,0,23,6.338686982107276,54.88022984820425,1
20963,2025-07-09 21:09:11.935193518,5.848766716070568,1676.3428915112547,1.1589247789175874,1,0,15,8.299891144532115,10.383916283539229,0
12747,2025-07-09 22:01:37.209720972,13.949418584104436,730.2377626424155,1.797660036728067,0,1,23,11.638733995693446,0.0,0
20648,2025-07-09 22:54:02.484248424,5.938564455199541,2090.1051748969576,1.3404785043734833,0,0,15,9.23559772892729,0.0,0
18371,2025-07-09 23:46:27.758775876,27.720373271304965,1363.5472154655756,1.710957969085542,0,0,20,17.99063230390211,41.783523127836204,1
20737,2025-07-10 00:38:53.033303330,9.535889404170685,2114.7719732485657,1.0991794068177207,1,0,23,18.741473021021545,0.0,0
20963,2025-07-10 01:31:18.307830782,39.03017413640085,2858.3216499121386,1.5237128600144776,0,0,18,24.35881217315543,0.0,0
13344,2025-07-10 02:23:43.582358236,14.050337885738248,2668.6969969868424,0.8537540344997084,0,0,19,9.642325061880516,45.5010665288512,1
20507,2025-07-10 03:16:08.856885688,8.796039268456358,1888.7650772520774,0.6289448338701933,1,0,18,14.003382298153465,0.0,0
11928,2025-07-10 04:08:34.131413140,39.64110947672885,2874.8033041674707,1.0983721959731025,0,1,18,10.506510827933377,0.0,0
19336,2025-07-10 05:00:59.405940594,14.000138594520626,765.6338363441835,1.094185356084245,1,0,17,15.925420642798064,0.0,0
13287,2025-07-10 05:53:24.680468046,31.178392986956773,1747.9157283340503,1.2667559454215054,1,1,21,16.894777027287027,0.0,0
14711,2025-07-10 06:45:49.954995498,29.824792233633303,2375.303838954452,1.6644196775961664,0,0,21,10.608782869505983,13.40818477557246,0
11233,2025-07-10 07:38:15.229522952,22.483383422748556,640.2795707858954,0.5807322725841402,0,0,22,22.72147911128821,0.0,0
12626,2025-07-10 08:30:40.504050404,40.335610922549975,2539.467897641479,1.7083614234956286,1,0,22,19.231009951487216,48.67252806414357,1
19100,2025-07-10 09:23:05.778577856,35.968750055588316,2686.1007247735083,0.6980953381011986,0,1,17,14.942493500852159,34.44201580393619,1
15738,2025-07-10 10:15:31.053105310,5.16678491711259,2345.6971265858037,1.799054442753861,0,0,18,2.1251686599162785,51.058746161015314,1
12951,2025-07-10 11:07:56.327632762,43.436806310474225,1931.402129227951,0.7424431049867029,0,0,15,20.916893105069235,0.0,0
16229,2025-07-10 12:00:21.602160216,42.40876277187219,945.5923011017096,1.5225829257939105,0,0,16,15.35431431130487,0.0,0
21775,2025-07-10 12:52:46.876687668,34.55444357861573,1739.9762503202821,0.6538560744732027,1,0,21,10.606811464482776,15.447005007192196,1
13858,2025-07-10 13:45:12.151215120,44.76557482904065,1470.3653754965972,1.5822517483963396,0,0,16,14.390742405641378,12.038244944909614,0
12626,2025-07-10 14:37:37.425742574,28.056642312259637,1261.0032643056547,0.7127672096461755,0,0,21,21.825039890060104,32.71330006336569,1
13287,2025-07-10 15:30:02.700270026,46.923757999256054,1349.4217026933306,1.596897907062535,1,0,19,19.820744026034,35.43589224194154,1
13661,2025-07-10 16:22:27.974797478,15.451246688025709,1883.9958381226593,0.6196820676704201,0,0,22,11.497480625843238,38.09104109550293,1
19485,2025-07-10 17:14:53.249324932,11.820519372525434,2946.8666135329286,1.636423324027352,0,0,15,21.593296715981634,0.0,0
19010,2025-07-10 18:07:18.523852384,36.477343085455665,572.7256500553476,0.7168247670598192,0,0,23,11.470526426971023,45.66191356845239,1
12625,2025-07-10 18:59:43.798379838,5.7349750602522365,2308.607267847631,1.538764493982432,1,0,19,21.082015603195664,87.71103673005784,1
12747,2025-07-10 19:52:09.072907290,29.126858739949988,2368.0171309835655,0.8578290965730079,1,0,19,13.152713076581279,24.298258920602642,1
13661,2025-07-10 20:44:34.347434742,9.78105833795047,2930.3688225149654,1.5239481474365442,0,0,23,5.3009247131965544,0.0,0
12952,2025-07-10 21:36:59.621962196,14.038222278076788,492.66203092472125,0.86548023397927,1,1,20,3.1365502865267025,0.0,0
19209,2025-07-10 22:29:24.896489648,10.136986152638773,1714.1636600705394,1.5524178071194985,0,0,17,24.649171390613894,43.47575316063034,1
20507,2025-07-10 23:21:50.171017100,8.089057571296962,1836.2798400819781,0.7661046906830671,0,0,22,19.68358327014552,28.69340702475823,1
13858,2025-07-11 00:14:15.445544554,33.724520573062776,2088.3475396303456,0.8348669825304457,1,0,21,13.640563562212314,55.15258509258259,1
20648,2025-07-11 01:06:40.720072006,30.319607905329008,399.26171275032016,0.5001204798850086,0,0,22,2.969914215125411,0.0,0
21336,2025-07-11 01:59:05.994599460,19.25413666559372,338.9729717397392,1.4407667245991975,0,0,15,23.23012591931289,69.53123609852372,1
16880,2025-07-11 02:51:31.269126912,16.126400052037003,2850.001496826934,1.0573728816292483,0,0,19,3.8638385959185655,72.91915815135069,1
13287,2025-07-11 03:43:56.543654364,32.26656820379179,2865.6581497516972,1.2391139127568087,0,0,22,19.91359476110651,96.50645720411374,1
12441,2025-07-11 04:36:21.818181818,9.84520895194153,756.2743914077536,1.775926636201764,0,1,17,17.82663027775359,107.81093783513808,1
20963,2025-07-11 05:28:47.092709270,18.61805718936919,1917.301752745904,1.55913267903396,0,0,23,3.7898443750787747,0.0,0
18371,2025-07-11 06:21:12.367236722,45.248109374240954,644.6416993275598,0.814339908299682,0,0,15,24.00133287431472,76.171414585154,1
12301,2025-07-11 07:13:37.641764176,16.60020498817496,1196.892078250577,1.4014988933998591,0,0,23,13.283826540732816,12.331882061264778,0
12000,2025-07-11 08:06:02.916291628,45.22971647478309,2932.5837673799538,1.730549372654333,1,0,18,18.90865605233373,49.91156179758683,1
19100,2025-07-11 08:58:28.190819082,25.939711485698776,2777.084333138257,0.7262361556814461,0,0,19,8.98022588348629,19.02917323870394,1
13858,2025-07-11 09:50:53.465346534,15.75511578199211,1339.9239529793617,0.7999727553210854,0,0,16,1.5895086888313035,0.0,0
16236,2025-07-11 10:43:18.739873986,12.932508755678327,1763.404554273799,1.0650030770860806,0,0,18,22.447016368199925,0.0,0
16229,2025-07-11 11:35:44.014401440,26.5861817404937,2103.9543933095406,0.8963119910922546,0,0,16,13.124058399470506,18.22458392390666,1
16880,2025-07-11 12:28:09.288928892,9.429210629585832,2513.4481216782415,1.6520512530209068,0,0,18,20.343106191066425,54.27582413783306,1
18371,2025-07-11 13:20:34.563456344,43.40711512614912,2667.125598863484,1.7425605376986029,0,0,19,21.669669773268623,27.80927796173608,1
12952,2025-07-11 14:12:59.837983798,39.95864674473909,2515.2090220806485,1.2976805640049227,0,1,22,15.796338451683322,0.0,0
21019,2025-07-11 15:05:25.112511250,43.556198548355056,2566.638955660847,0.505614590067618,0,0,20,7.265197816919875,0.0,0
12951,2025-07-11 15:57:50.387038704,24.380874256366678,387.1913482007823,0.8336165994156348,0,0,20,12.112997012145186,28.5742573118683,1
12625,2025-07-11 16:50:15.661566156,25.414047334436763,2081.7425036908794,1.4465212101229619,0,0,16,9.351583846633282,21.657235860596874,1
15738,2025-07-11 17:42:40.936093608,20.592035375497662,715.5254518256756,1.0547849999539491,1,0,20,16.21432859396571,30.87588371141524,1
16236,2025-07-11 18:35:06.210621062,10.615844779728832,2913.1465348029574,1.6618785734858252,1,0,20,5.307853507813941,0.0,0
15738,2025-07-11 19:27:31.485148514,24.11447316845761,553.8635954427234,0.9672600160572626,0,1,15,11.033135959560612,76.28174743201862,1
21363,2025-07-11 20:19:56.759675966,7.477477774740009,360.9384555523086,1.3933613737696313,0,0,17,15.689329674688347,0.0,0
19803,2025-07-11 21:12:22.034203420,28.552682475024973,2904.87280336464,0.885823576437412,1,0,23,13.087447035440864,0.0,0
20737,2025-07-11 22:04:47.308730872,39.30471797057278,2066.7821215317435,1.4374469459270254,0,0,21,23.633642510000417,3.333990541689989,0
21019,2025-07-11 22:57:12.583258326,30.161281044909828,1152.5988501615684,0.934281300981894,0,1,17,12.31471254671831,46.31783290142455,1
12441,2025-07-11 23:49:37.857785778,35.47102627783657,1774.7694401398264,1.1280486660750664,0,0,20,16.326101842707484,0.0,0
19803,2025-07-12 00:42:03.132313230,46.60533649811482,378.9877874624705,0.5029485326811143,0,0,22,10.331355343254788,14.76476830552707,0
20537,2025-07-12 01:34:28.406840684,13.011899820168468,1171.8786969822734,0.586427556364636,0,0,23,15.281710560319052,52.74105318853329,1
